"subject" "activity" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-skewness()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-skewness()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-skewness()-X" "fBodyAccMag-std()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-skewness()" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-mad()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-mad()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-mad()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-mad()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-mad()-X" "tBodyAccMag-mad()" "tGravityAccMag-mad()" "tBodyAccJerkMag-mad()" "tBodyGyroMag-mad()" "tBodyGyroJerkMag-mad()" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-mad()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-mad()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-mad()-X" "fBodyAccMag-mad()" "fBodyBodyAccJerkMag-mad()" "fBodyBodyGyroMag-mad()" "fBodyBodyGyroJerkMag-mad()"
"23.WALKING" "23" "WALKING" "-0.113382994084746" "-0.313521773389831" "-0.16176137" "-0.160763360338983" "-0.977230903898305" "0.0148955926864407" "-0.00190810641525424" "-0.229328122305085" "-0.0640197920966102" "0.10770045065339" "-0.494322648644068" "-0.0516704755661017" "-0.0903002524369492" "-0.363969434576271" "-0.209989354570847" "-0.209989354570847" "-0.0268194363050847" "0.163346451623729" "0.250173204117966" "-0.0724367317966102" "0.0814081078542373" "-0.329807279830508" "0.107804588864407" "0.121798905935593" "-0.161644851033898" "-0.155488720747458" "-0.0572021324745763" "-0.235172990305085" "-0.278843950576271" "-0.366737656932203" "-0.0288582851457627" "0.195569461920339" "-0.194970369294915" "-0.545051691694915" "0.166489215586441" "-0.0544726683728814" "-0.234764200442373" "-0.407577515762712" "-0.567385772711864" "-0.0457372334118644" "-0.0796724678101695" "-0.061476584759322" "-0.360622273661017" "0.287834616098305" "-0.0932123205644068" "-0.119020586510678" "0.164220685383051" "-0.342370053898305" "-0.966550706949153" "-0.932981341864407" "-0.977893263050847" "-0.0805017337711864" "-0.0293115056033898" "-0.17784507821661" "0.25945722920339" "-0.209634887972881" "-0.498737163220339" "0.295945926186441" "-0.374456768135593" "-0.368592663050847" "-0.346635170508475" "-0.346635170508475" "-0.0780930955838983" "0.191552280610169" "0.114608645122034" "-0.202524061966102" "0.1161434407" "-0.229699171033898" "-0.0609753095355932" "-0.00623647528983051" "-0.133996143023729" "0.286581518449153" "-0.287820868152542" "-0.412047415423729" "-0.225937988779661" "-0.00663796091355932" "0.0234247519494915" "0.351362565383051"
"24.WALKING" "24" "WALKING" "-0.110595952913793" "-0.47076236637931" "-0.115116241810345" "-0.140910029827586" "-0.983132400344828" "0.0121254591034483" "-0.0116401387758621" "-0.485863255344828" "-0.0658435879913793" "0.0972006320344828" "-0.580597373275862" "-0.0502895008551724" "-0.0739835516362069" "-0.490773455517241" "-0.48106401862069" "-0.48106401862069" "-0.409824562586207" "-0.563863212586207" "-0.556022765862069" "-0.203193741396552" "-0.344493013448276" "-0.462733639137931" "-0.067892712362069" "0.0275268023637931" "0.187282013534483" "-0.352829307068966" "-0.469920224310345" "-0.507640734482759" "-0.439634005689655" "-0.400928133965517" "-0.216511414458621" "-0.479841432931034" "-0.39144792137931" "-0.616915839310345" "0.0479956663948276" "-0.224671550446552" "-0.227706243586207" "-0.590265845517241" "-0.479485174672414" "-0.40297998362069" "0.187628618741379" "-0.668032801896552" "-0.634395479" "-0.567447731896552" "0.132564023862069" "-0.154127498163793" "-0.288840016206897" "-0.481853967586207" "-0.962578844310345" "-0.962822966551724" "-0.98381582137931" "-0.302220161206897" "-0.491189466034483" "-0.477306091551724" "-0.487166280172414" "-0.396154003275862" "-0.574477262586207" "-0.514246569655172" "-0.557968202931034" "-0.491468802068966" "-0.543322574310345" "-0.543322574310345" "-0.424822938103448" "-0.540021221206897" "-0.576018685172414" "-0.182766476862069" "-0.314646918448276" "-0.461519955" "-0.294353545672414" "-0.511115619482759" "-0.414159606206897" "-0.495896271896552" "-0.453337858448276" "-0.507076325344828" "-0.486769429310345" "-0.407712774482759" "-0.599475858275862" "-0.568697550862069"
"25.WALKING" "25" "WALKING" "-0.108737636297297" "-0.596007443513514" "-0.127315870743243" "0.188416273486486" "-0.979499263243243" "0.00351115201418919" "-0.00335098680675676" "-0.607620931621622" "-0.0820768065347297" "0.0867868736891892" "-0.401158753783784" "-0.0398986518064865" "-0.0512696224225676" "-0.507957094054054" "-0.565601466081081" "-0.565601466081081" "-0.542870062567568" "-0.489809386081081" "-0.757032544864865" "-0.251880271094595" "-0.533563220540541" "-0.591449956486486" "-0.163298427206757" "-0.144487390175676" "0.0752528429918919" "-0.43445519972973" "-0.659286392837838" "-0.624145724594595" "-0.54613878577027" "-0.463291946486486" "-0.211071270590541" "-0.678750350135135" "-0.561322950945946" "-0.406678108108108" "-0.327099559036351" "-0.196973168236487" "0.150915526931081" "-0.632927475540541" "-0.340412921797297" "-0.51900424972973" "0.417067466594595" "-0.529262243378378" "-0.440062525932432" "-0.75738578027027" "0.0686586253413514" "-0.161852411581081" "-0.437133403243243" "-0.620725755810811" "-0.965093441081081" "-0.944995731216216" "-0.980246762972973" "-0.382619718513514" "-0.675601403648649" "-0.608402460810811" "-0.604032097432432" "-0.562775245405405" "-0.390252084324324" "-0.799635384189189" "-0.659576163108108" "-0.474184251081081" "-0.616962491486487" "-0.616962491486487" "-0.552070473783784" "-0.427313531756757" "-0.758132612027027" "-0.170313804039189" "-0.430624587162162" "-0.579222254324324" "-0.367760098378378" "-0.690413386081081" "-0.552460766621622" "-0.567201282027027" "-0.603544209459459" "-0.362427756662162" "-0.580532397702703" "-0.561634066351351" "-0.466456282432432" "-0.751247224189189"
"26.WALKING" "26" "WALKING" "-0.108927011474576" "-0.340185527559322" "-0.133922185084746" "0.108738699508475" "-0.980055651016949" "0.0196712144372881" "-0.00618305784355932" "-0.328452881355932" "-0.0841507651508475" "0.0851069247830508" "-0.492885711355932" "-0.0456538283033898" "-0.0492240545355932" "-0.417438636101695" "-0.421848313898305" "-0.421848313898305" "-0.279350754237288" "-0.538329286101695" "-0.603468672372881" "-0.146702156576271" "-0.33953964559322" "-0.34799792561017" "-0.053962302640678" "0.240364343627119" "-0.124411829152542" "-0.298531982474576" "-0.398673189830508" "-0.351065957627119" "-0.408094837118644" "-0.245889004932203" "-0.130267082161017" "-0.56182776559322" "-0.318516813050847" "-0.532999609491525" "0.132622788732203" "-0.0631030040627119" "-0.236401241544068" "-0.537183967118644" "-0.439462877627119" "-0.268948465423729" "0.0778496853813559" "-0.60946621661017" "-0.342140368830508" "-0.612930343220339" "0.0923831709440678" "-0.136351391645763" "-0.333486502542373" "-0.379704164576271" "-0.969040314237288" "-0.966231561694915" "-0.980572011186441" "-0.261863589338983" "-0.397483516101695" "-0.332108794067797" "-0.57573544779661" "-0.354549059491525" "-0.492289353050847" "-0.587000110847458" "-0.485543001525424" "-0.381067022542373" "-0.482756506779661" "-0.482756506779661" "-0.290885461694915" "-0.48566534440678" "-0.612929316271186" "-0.185725832305085" "-0.384445322372881" "-0.272799348559322" "-0.271952157220339" "-0.396530418305085" "-0.251038167559322" "-0.587939604576271" "-0.426232090508475" "-0.408559928983051" "-0.440035778813559" "-0.267132955932203" "-0.574989295254237" "-0.616569089152542"
"27.WALKING" "27" "WALKING" "-0.112822289263158" "-0.348475560526316" "-0.187497034561404" "-0.126210937305263" "-0.979866136842105" "0.00161230290877193" "-0.020752327245614" "-0.316184021578947" "-0.0365348163649123" "0.118267750196491" "-0.606860248596491" "-0.0476974404561403" "-0.0650247552701754" "-0.523256879298246" "-0.407355787017544" "-0.407355787017544" "-0.266138940350877" "-0.482452355789474" "-0.618718628596491" "-0.13678354122807" "-0.312372595438596" "-0.365256349298246" "0.154280392119298" "0.248446349" "-0.265411918515789" "-0.194767362438596" "-0.382617091578947" "-0.346610413333333" "-0.226365823631579" "-0.199017301947368" "-0.119715494491228" "-0.534724231403509" "-0.318182379824561" "-0.642349125614035" "0.00198569075263158" "-0.128721382112281" "-0.2578045432" "-0.550392604912281" "-0.601164773333333" "-0.279732022017544" "-0.209369493850877" "-0.546888146491228" "-0.316411872350877" "-0.639242384210526" "-0.167472648978947" "-0.187301214964912" "-0.297318273508772" "-0.391626946491228" "-0.973792999824561" "-0.956593490526316" "-0.980459542105263" "-0.104090459225439" "-0.401188539824561" "-0.312053706315789" "-0.529865057894737" "-0.250120409298246" "-0.600816296491228" "-0.634105502807017" "-0.426346962631579" "-0.506960409473684" "-0.503812980175439" "-0.503812980175439" "-0.271518540877193" "-0.436518156140351" "-0.632239327017544" "-0.267741550175439" "-0.345515217192982" "-0.262293751175439" "-0.0655179027631579" "-0.417957993859649" "-0.239106909754386" "-0.530943838421053" "-0.297847512280702" "-0.539490916666667" "-0.415455962982456" "-0.207791582717544" "-0.51781219" "-0.606406955263158"
"28.WALKING" "28" "WALKING" "-0.103714705396296" "-0.293003522222222" "-0.229316151481481" "-0.125912861222222" "-0.976693902592593" "0.0226486602722222" "-0.00762915201666667" "-0.335700184259259" "-0.0172822168012963" "0.116065910925926" "-0.503798624074074" "-0.0515394449611111" "-0.0593552479814815" "-0.399417082777778" "-0.39269402" "-0.39269402" "-0.390449724259259" "-0.460511661296296" "-0.579861194259259" "-0.127912276044444" "-0.356337638518519" "-0.298832423148148" "-0.05612513965" "-0.0130058804962963" "-0.179171877198148" "-0.294548344814815" "-0.498754491111111" "-0.367116416481481" "-0.492410732962963" "-0.301043747996296" "-0.177651958935185" "-0.50468173962963" "-0.255029045018519" "-0.545480217777778" "-0.150925257205556" "-0.155076023555556" "-0.266753668813889" "-0.511573670555556" "-0.48086943462963" "-0.436273009814815" "-0.164619215433333" "-0.516811574074074" "-0.306283799907407" "-0.589071730555556" "-0.219264252381481" "-0.117886186425926" "-0.300928395925926" "-0.321961297777778" "-0.968780859814815" "-0.944225031851852" "-0.977473123518519" "-0.220123120851852" "-0.537470471666667" "-0.292979048703704" "-0.497684006666667" "-0.242601384618519" "-0.529187602777778" "-0.639018554444444" "-0.440927899259259" "-0.403929948888889" "-0.460574620555556" "-0.460574620555556" "-0.403160998148148" "-0.387221347222222" "-0.598104250740741" "-0.168789019540741" "-0.326046195925926" "-0.210191983166667" "-0.191757503603704" "-0.574579748518519" "-0.248604720740741" "-0.497470739444444" "-0.308243390425926" "-0.417207536851852" "-0.390553136111111" "-0.384595639814815" "-0.483122793518519" "-0.555104093888889"
"29.WALKING" "29" "WALKING" "-0.106632427301887" "-0.174337940226415" "-0.127318078679245" "0.0955792142264151" "-0.978253538867925" "0.0223870454150943" "0.00941547304716981" "-0.22143354279434" "-0.081960153154717" "0.0856852236188679" "-0.598868670943396" "-0.0479898124113208" "-0.0392368986679245" "-0.395909621509434" "-0.262695063584906" "-0.262695063584906" "-0.133036273622642" "-0.358814096603774" "-0.612222937169811" "-0.0349642325433962" "-0.279734839433962" "-0.190355976849057" "0.232676315733962" "0.120197007067925" "-0.206712083132075" "-0.0880213408433962" "-0.394877826981132" "-0.307336669773585" "-0.0699038849622642" "0.00648587851509434" "-0.425619720660377" "-0.362232316226415" "-0.397277495471698" "-0.654313559056604" "-0.362824434528302" "0.0619511792726415" "-0.32041908154717" "-0.393257505471698" "-0.35533810509434" "-0.169506499226415" "-0.349930169509434" "-0.429156830566038" "-0.454497868301887" "-0.618667722641509" "-0.152661671028302" "-0.0917540612869811" "-0.242828038264151" "-0.203964497207547" "-0.975272848113208" "-0.945981437169811" "-0.979111095660377" "-0.087174644469434" "-0.461758009811321" "-0.243143452358491" "-0.181802636566038" "-0.430232441132075" "-0.617699200188679" "-0.587944298490566" "-0.504130088679245" "-0.389593667169811" "-0.34582283490566" "-0.34582283490566" "-0.188841308667925" "-0.277926413962264" "-0.625642306415094" "-0.182068539584906" "-0.283348100981132" "-0.10295775770566" "-0.155020660771698" "-0.529034897169811" "-0.131374376584906" "-0.0941359695075472" "-0.494117483018868" "-0.54991682245283" "-0.295376585660377" "-0.0407273305490566" "-0.361054840377358" "-0.60574355754717"
"30.WALKING" "30" "WALKING" "-0.0986247068969231" "-0.346394275230769" "-0.157673823846154" "-0.00392556384476923" "-0.979752466923077" "0.0219656545" "-0.00739534236" "-0.374400941384615" "-0.0649170927338462" "0.0839568239261538" "-0.387920593846154" "-0.0617028868769231" "-0.0446007229941538" "-0.460345386153846" "-0.359873411538462" "-0.359873411538462" "-0.353751020923077" "-0.266845731292308" "-0.546977272307692" "-0.193856663907692" "-0.309558882615385" "-0.344928112461538" "0.0306217232524615" "-0.0837532847692308" "-0.00561247659076923" "-0.299525343907692" "-0.467030710153846" "-0.415135398" "-0.274838924907692" "-0.201229692864615" "-0.318531866904615" "-0.175900924040154" "-0.247350343692308" "-0.399032346" "-0.380731546523077" "-0.2626507412" "0.373495007516923" "-0.469852794923077" "-0.448589085230769" "-0.366537416615385" "0.0327221025230769" "-0.331541740923077" "-0.234907918676923" "-0.578580044615385" "-0.122888863235385" "-0.173550021692308" "-0.120476783907692" "-0.405872933538462" "-0.970176562153846" "-0.943958420615385" "-0.980405285692308" "-0.270709274446154" "-0.521351855076923" "-0.392931455538462" "0.00600277892" "-0.182569652430769" "-0.386554454769231" "-0.497621802307692" "-0.476208796153846" "-0.443657068461538" "-0.443318441846154" "-0.443318441846154" "-0.387513069538462" "-0.136911126350769" "-0.570054075692308" "-0.215634315369231" "-0.0931447617846154" "-0.304920045092308" "-0.289466095323077" "-0.575410267076923" "-0.280780486769231" "0.0955456046230769" "-0.237941473615385" "-0.382120926615385" "-0.362680046153846" "-0.3426274272" "-0.288427959938462" "-0.535234351230769"
"1.WALKING_DOWNSTAIRS" "1" "WALKING_DOWNSTAIRS" "-0.107566190908163" "0.0300353383483878" "-0.266610338979592" "-0.0621199585938775" "-0.950559811632653" "0.0296504490408163" "-0.0109719730183673" "-0.012283860544898" "-0.0909371290204082" "0.0900850142030612" "-0.458030542938775" "-0.0439902783367347" "-0.0270461061061224" "-0.487027342244898" "0.0198843506265306" "0.0198843506265306" "-0.0257877197081633" "-0.225724368061224" "-0.306510645530612" "0.00154990783591837" "-0.225574471693878" "0.0243308391387755" "0.0632200839346939" "0.294322700810612" "0.00494329206326531" "-0.12866715764898" "-0.288334735714286" "-0.0863278966402041" "-0.33758970122449" "0.00937223889183673" "-0.313684237301224" "-0.0557022524693878" "-0.0318694271979592" "-0.495422486102041" "0.0825511487183673" "-0.0756762067714286" "-0.176474683371429" "-0.186530301073469" "-0.45682867022449" "-0.104052260726531" "-0.196565005959184" "-0.398350390122449" "-0.493999491571429" "-0.391919876612245" "-0.427730048252245" "-0.0319359434489796" "-0.230434213204082" "-0.0441172244571429" "-0.937018658979592" "-0.895939695102041" "-0.951425748163265" "-0.101601390640816" "-0.345735032326531" "-0.00216842288163265" "-0.126349194938775" "-0.124702454242857" "-0.476414813367347" "-0.238824827530612" "-0.268761480242857" "-0.484515379591837" "-0.100138189163265" "-0.100138189163265" "-0.0611410651081633" "-0.15534898355102" "-0.371624305102041" "-0.112963739953061" "-0.297927894693878" "0.0728995783367347" "-0.134580008877551" "-0.401721464285714" "0.12286892074898" "-0.181414728657143" "-0.238443565306122" "-0.396068038040816" "0.0152399808897959" "-0.00400138552857143" "-0.319220852120408" "-0.297770357755102"
"2.WALKING_DOWNSTAIRS" "2" "WALKING_DOWNSTAIRS" "-0.116812942382979" "0.0463666814446808" "-0.325780100638298" "-0.0438890162723404" "-0.940361759574468" "-0.00327959081489362" "-0.0209351677765957" "0.147249143238298" "-0.00482329231914894" "0.097173808906383" "-0.320789230008511" "-0.0421470257531915" "-0.0710229816893617" "-0.243940592553192" "0.215586334889362" "0.215586334889362" "0.22961718512766" "-0.274844110531915" "-0.343187875404255" "0.278345041765957" "-0.131290772" "0.0161046198595745" "0.0119309606468085" "0.0903678546504255" "-0.12627041293617" "0.0962091607617021" "-0.271498721106383" "0.0499590624829787" "-0.357514501744681" "-0.234703932446809" "-0.388393091723404" "-0.361913824" "-0.0874944736085106" "-0.379436674361702" "0.0770894557234043" "0.1367749584" "-0.167270664240426" "-0.0214787881723404" "-0.447801660425532" "0.227480732542553" "0.0750976283351064" "-0.372576755361702" "-0.290077728731915" "-0.343698985425532" "-0.0591890304255319" "0.262881788951064" "-0.10283790806383" "-0.0627127618723404" "-0.940068525531915" "-0.931438313191489" "-0.940392785744681" "0.126828014557447" "-0.340122023191489" "0.0984002741553192" "-0.415739144893617" "-0.279418388042553" "-0.326008600425532" "-0.469396701106383" "-0.218266318606383" "-0.300860673057447" "0.00163716701340425" "0.00163716701340425" "0.172822236068085" "-0.210738830151064" "-0.402210274542553" "0.171973972957447" "-0.162032894287234" "0.138076920840426" "0.0808333491276596" "-0.408227423191489" "0.307896590255319" "-0.458732747446809" "-0.422987665106383" "-0.253289150940426" "0.201758478638298" "0.242387200234043" "-0.35818044606383" "-0.314083602538298"
"3.WALKING_DOWNSTAIRS" "3" "WALKING_DOWNSTAIRS" "-0.116139842908163" "-0.0574100475102041" "-0.228829214285714" "-0.102352758040816" "-0.950061129591837" "0.0109707769183673" "-0.00202727978142857" "-0.0858010042244898" "-0.0139358043959184" "0.123826738353061" "-0.261653414014286" "-0.0391567930959184" "-0.0416193131122449" "-0.285683162346939" "-0.0411340078469388" "-0.0411340078469388" "-0.0926324494530612" "-0.245794699346939" "-0.583919211020408" "-0.00770048300204082" "-0.404452414285714" "-0.0654417192653061" "0.0529065241102041" "-0.0566003044840816" "-0.0209408149857143" "-0.135938542632653" "-0.529059450612245" "-0.165442898685714" "-0.356023306938775" "-0.274421716" "-0.376841573" "-0.542694164081633" "-0.302866461179592" "-0.30863033105102" "-0.109972458132653" "0.0910072841755102" "-0.157465362061224" "-0.233849422120408" "-0.539080391836735" "-0.159102288018367" "-0.190437041653061" "-0.322440827020408" "-0.425942673897959" "-0.624910820612245" "-0.30771138445102" "-0.0331503723387755" "-0.362240245489796" "-0.140460458469388" "-0.946094637755102" "-0.899943947755102" "-0.950813990816327" "-0.111439194979592" "-0.571735243061224" "-0.120057917932653" "-0.546740387959184" "-0.44230776755102" "-0.284280552510204" "-0.680947338163265" "-0.374605412306122" "-0.271872490571429" "-0.205924529081633" "-0.205924529081633" "-0.16386469097551" "-0.190118819530612" "-0.594102885510204" "-0.109722354322449" "-0.389723034061224" "0.000295666735510202" "-0.14772824006198" "-0.613525074285714" "0.0362261353487755" "-0.553094540204082" "-0.548164313265306" "-0.173428608367347" "-0.023352957122449" "-0.0545422562244898" "-0.260468681473469" "-0.576208117346939"
"4.WALKING_DOWNSTAIRS" "4" "WALKING_DOWNSTAIRS" "-0.1067775246" "0.0111935496222222" "-0.0620852772955556" "0.148714808888889" "-0.955258881333333" "0.00563780215111111" "-0.00729137766444444" "-0.145759708684667" "-0.0704025952333333" "0.05926394948" "-0.370244695288889" "-0.0348434913444444" "-0.0492836435688889" "-0.395995494444444" "-0.0819559041111111" "-0.0819559041111111" "-0.216858921977778" "-0.3805726254" "-0.637079543555556" "-0.129606639466667" "-0.494683451555556" "0.0390098262533333" "0.213581745013333" "0.0478375669635111" "0.211301589984444" "-0.172941628735556" "-0.583917371333333" "-0.208250062317778" "-0.181293185048889" "-0.169702261222222" "-0.195207046822222" "-0.717545840444444" "-0.318306481022222" "-0.414919000955556" "-0.185485631124444" "0.3770740968" "-0.150452497564444" "-0.263644030288889" "-0.4754520248" "-0.280426776955556" "-0.17916182872" "-0.457674088" "-0.336853586946889" "-0.685470931777778" "-0.387358450291111" "-0.21859832499" "-0.479185977111111" "-0.0417198960022222" "-0.932066041111111" "-0.937753794444444" "-0.956283703777778" "-0.146242294857778" "-0.626646986888889" "-0.130695544235689" "-0.699453537111111" "-0.498480800444444" "-0.376836122333333" "-0.816858240222222" "-0.325780073711111" "-0.3828779236" "-0.173220085088889" "-0.173220085088889" "-0.248686553488889" "-0.311464340375556" "-0.664532765333333" "-0.32253131772" "-0.512694303111111" "-0.03707036958" "-0.177202094317778" "-0.668867334444444" "-0.0602934957244444" "-0.691518367333333" "-0.621658471333333" "-0.315400961666667" "-0.0744989005466667" "-0.197293529442222" "-0.424336848888889" "-0.639841461555556"
